"Filename","Category","MaterialFile","Texture","ColorTransform","PixelXForm"
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp siege n ballista_walka_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp siege n ballista_walka_1.mtrl.xml","Siege N Ballista Bolt","1",""
"siege n ballista.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp siege n ballista_walka_2.mtrl.xml","Siege N Ballista","0",""
"siege n ballista.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp siege n ballista_walka_3.mtrl.xml","Siege N Ballista","3",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_attacka_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_attacka_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_birtha_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_birtha_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_boreda_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_boreda_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_deatha_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_deatha_1.mtrl.xml","Special E Petesuchos","6",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_flaila_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_flaila_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_idlea_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_idlea_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_specialattacka_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_specialattacka_1.mtrl.xml","Special E Petesuchos","4",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_walka_0.mtrl.xml","Special E Petesuchos","0",""
"special e petesuchos.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e petesuchos_walka_1.mtrl.xml","Special E Petesuchos","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_deatha_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_deatha_1.mtrl.xml","Special E Roc Basket","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_flaila_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_flaila_1.mtrl.xml","Special E Roc Basket","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_idlea_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_idlea_1.mtrl.xml","Special E Roc Basket","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_walka_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special e roc_walka_1.mtrl.xml","Special E Roc Basket","4",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_attacka_1.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_attacka_2.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_attackb_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_attackb_2.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_birtha_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_birtha_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_boreda_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_boreda_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_boredb_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_boredb_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_deatha_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_deatha_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_flaila_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_flaila_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_idlea_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_idlea_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_specialattacka_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_specialattacka_1.mtrl.xml","Special G Centaur Low","1",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_walka_0.mtrl.xml","Special G Centaur Low","0",""
"special g centaur low.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g centaur_walka_1.mtrl.xml","Special G Centaur Low","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_attacka_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_attacka_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_attackb_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_attackb_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_birtha_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_birtha_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_boreda_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_boreda_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_boredb_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_boredb_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_deathb_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_deathb_2.mtrl.xml","Special G Cyclops","3",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_flaila_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_flaila_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_humanthrow_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_humanthrow_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_idlea_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_idlea_2.mtrl.xml","Special G Cyclops","1",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_walka_1.mtrl.xml","Special G Cyclops","0",""
"special g cyclops.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp special g cyclops_walka_2.mtrl.xml","Special G Cyclops","1",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x gaia base_0.mtrl.xml","Platform Map","0",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x gaia base_1.mtrl.xml","Platform Map","4",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x kronos base_0.mtrl.xml","Platform Map","0",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x kronos base_1.mtrl.xml","Platform Map","4",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x oranos base_0.mtrl.xml","Platform Map","0",""
"platform map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp statue x oranos base_1.mtrl.xml","Platform Map","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_boreda_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_boreda_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_boredb_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_boredb_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_deatha_1.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_deatha_2.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_flaila_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_flaila_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_idlea_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_idlea_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_walka_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan loaded_walka_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_boreda_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_boreda_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_deatha_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_deatha_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_flaila_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_flaila_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_idlea_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_idlea_1.mtrl.xml","Trade E Caravan Basket","4",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_walka_0.mtrl.xml","Trade E Caravan Basket","0",""
"trade e caravan basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp trade e caravan_walka_1.mtrl.xml","Trade E Caravan Basket","4",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_boreda_0.mtrl.xml","Villager N Oxcart","0",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_boreda_1.mtrl.xml","Villager N Oxcart","4",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_deatha_0.mtrl.xml","Villager N Oxcart","0",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_deatha_1.mtrl.xml","Villager N Oxcart","4",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_flaila_0.mtrl.xml","Villager N Oxcart","0",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_flaila_1.mtrl.xml","Villager N Oxcart","4",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_idlea_0.mtrl.xml","Villager N Oxcart","0",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_idlea_1.mtrl.xml","Villager N Oxcart","4",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_walka_0.mtrl.xml","Villager N Oxcart","0",""
"villager n oxcart.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp villager n oxcart_walka_1.mtrl.xml","Villager N Oxcart","4",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e isis stand_0.mtrl.xml","World E Statue Isis","0",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e isis stand_1.mtrl.xml","World E Statue Isis","4",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e ra stand_0.mtrl.xml","World E Statue Isis","0",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e ra stand_1.mtrl.xml","World E Statue Isis","4",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e set stand_0.mtrl.xml","World E Statue Isis","0",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world e set stand_1.mtrl.xml","World E Statue Isis","4",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world egyptian stand_0.mtrl.xml","World E Statue Isis","0",""
"world e statue isis.tga","World/Terrain","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world egyptian stand_1.mtrl.xml","World E Statue Isis","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world roc tent_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\lp world roc tent_1.mtrl.xml","Special E Roc Basket","4",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\miniatlantis_1.mtrl.xml","Building G WallsAge3","0",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\miniatlantis_3.mtrl.xml","Building G WallsAge3","4",""
"building g fortifiedwall.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\miniatlantis_4.mtrl.xml","Building G Fortifiedwall","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\myrmidon_x03comehere_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\myrmidon_x03youtell_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_attacka_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_attacka_1.mtrl.xml","Siege N Ballista Bolt","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_boreda_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_boreda_1.mtrl.xml","Siege N Ballista Bolt","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_deatha_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_deatha_1.mtrl.xml","Siege N Ballista Bolt","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_idlea_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_idlea_1.mtrl.xml","Siege N Ballista Bolt","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_walka_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\naval x siege ship_walka_1.mtrl.xml","Siege N Ballista Bolt","4",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\nohuskarl_aomsp33midspeared_0.mtrl.xml","Siege N Ballista Bolt","0",""
"siege n ballista bolt.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\nohuskarl_aomsp33midspeared_1.mtrl.xml","Siege N Ballista Bolt","4",""
"building e shared02 2 map.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\obelisk_1.mtrl.xml","Building E shared02 2 map","4",""
"cine g poseidon stone.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\poseidona_aomsp35finaldeathidle_5.mtrl.xml","Cine G Poseidon Stone","4",""
"cine g poseidon stone.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\poseidona_aomsp35finaldeath_5.mtrl.xml","Cine G Poseidon Stone","0",""
"cine g poseidon stone.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\poseidona_aomsp35finaldeath_7.mtrl.xml","Cine G Poseidon Stone","4",""
"cine g poseidon stone.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\poseidona_aomsp35finale_7.mtrl.xml","Cine G Poseidon Stone","0",""
"cine g poseidon stone.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\poseidona_aomsp35finale_8.mtrl.xml","Cine G Poseidon Stone","4",""
"projectile a ballista arrow.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\projectile a ballista arrow_0.mtrl.xml","Projectile A Ballista Arrow","4",""
"projectile a ballista arrow.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\projectile a ballista arrow_1.mtrl.xml","Projectile A Ballista Arrow","4",""
"projectile a ballista arrow.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\projectile a ballista arrow_boreda_0.mtrl.xml","Projectile A Ballista Arrow","4",""
"projectile a ballista arrow.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\projectile a ballista arrow_boreda_1.mtrl.xml","Projectile A Ballista Arrow","4",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\roc_x07drop_0.mtrl.xml","Special E Roc Basket","0",""
"special e roc basket.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\roc_x07drop_1.mtrl.xml","Special E Roc Basket","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_boreda_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_boreda_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_boredb_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_boredb_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carrya_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carrya_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carryboreda_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carryboreda_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carryidlea_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_carryidlea_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_deatha_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_deatha_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_flaila_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_flaila_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_heala_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_heala_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_idlea_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_idlea_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_rangedattacka_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_rangedattacka_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_recovera_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_recovera_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_walka_2.mtrl.xml","Scenario N Reginleif map","0",""
"scenario n reginleif map.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario n reginleif_walka_3.mtrl.xml","Scenario N Reginleif map","4",""
"scenario t troy wall long.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall connector_0.mtrl.xml","scenario t troy wall long","0",""
"scenario t troy wall long.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall connector_1.mtrl.xml","scenario t troy wall long","4",""
"scenario t troy wall long.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gate deadb_1.mtrl.xml","scenario t troy wall long","0",""
"scenario t troy wall long.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gate deadb_2.mtrl.xml","scenario t troy wall long","4",""
"scenario t troy wall long dead.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gate dead_1.mtrl.xml","scenario t troy wall long dead","0",""
"scenario t troy wall long dead.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gate dead_2.mtrl.xml","scenario t troy wall long dead","4",""
"scenario t troy wall long dead.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gateb_0.mtrl.xml","scenario t troy wall long dead","4",""
"scenario t troy wall long dead.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\scenario t wall gateb_1.mtrl.xml","scenario t troy wall long dead","0",""
